clustering_id,method,unit_ids,cluster_ids,annotation
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c13661,0,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c25998,2,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c9572,2,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c13060,1,Neutrophil
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c29142,2,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c35159,0,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c28362,1,Neutrophil
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c22845,2,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c36575,1,Neutrophil
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c23359,2,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c37910,2,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c25986,1,Neutrophil
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c20141,2,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c2167,2,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c31968,1,Neutrophil
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c20951,1,Neutrophil
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c29750,2,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c28319,1,Neutrophil
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c23699,2,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c33498,0,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c19053,1,Neutrophil
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c23534,0,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c29832,1,Neutrophil
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c30568,2,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c31722,0,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c31188,0,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c9557,1,Neutrophil
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c19718,1,Neutrophil
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c30230,2,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c18436,1,Neutrophil
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c8475,2,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c3295,0,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c31876,0,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c23930,1,Neutrophil
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c34230,0,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c38776,0,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c35866,0,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c37623,0,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c18817,1,Neutrophil
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c38608,1,Neutrophil
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c41438,0,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c2620,2,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c8656,2,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c25719,0,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c29754,2,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c13943,1,Neutrophil
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c24667,1,Neutrophil
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c27417,2,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c40797,0,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c52232,2,CD8T
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c18662,1,Neutrophil
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c34988,1,Neutrophil
0d9729c5-3b53-4aba-94a3-fae4869b2799,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c30201,0,CD8T
