core_id,cell_label,cell_size,y_cent,x_cent,tma,CD45,CD3e,CD8,CD4,FoxP3,CD20,CD68,CD163,CD16,CD11b,MPO,Cytokeratin,CD31,Podoplanin,aSMA
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,24774,624,3191.782051282052,4301.559294871795,TMA609,0.0803379848123468,0.0007891616582488,0.000217533973598,0.0014604514404643,0.0049291787287604,0.0015277491301993,0.0013054226949084,0.0027565052698384,0.1243213062300782,0.2774819949009597,0.7654567536496515,0.0908131370183561,0.1272081262748665,0.0257541469764893,0.01121576580939
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,19862,293,2797.047781569966,754.641638225256,TMA609,0.7345761701985468,0.6718465521613498,0.0283890287113575,0.2834012404016277,0.0049291787287604,0.3451740142077111,0.0013054226949084,0.0014000350913238,0.0017748451931246,0.1152831272230731,0.1392712377750004,0.0994982039037419,0.5591864151580982,0.0026052982708136,0.0030810048083499
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,41829,462,4366.478354978355,3676.253246753247,TMA609,0.6144387532367847,0.2788244196890751,0.1045662690925116,0.0014604514404643,0.0049291787287604,0.4950384057827839,0.0013054226949084,0.0014000350913238,0.0017809745933241,0.0418319875022728,0.0560642796568485,0.399562661363481,0.00109091139958,0.4446705330475501,0.0383755503957734
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,30529,409,3613.090464547677,1187.6650366748163,TMA609,0.2803231649950738,0.0063472864478634,0.0148555079148379,0.0014604514404643,0.0049291787287604,0.0014684380075238,0.2480738254657851,0.032038554544121,0.1554500411642791,0.1050751553220908,0.1033403964195557,0.0001075143738592,0.0312297556436226,0.000984238216054,0.0030810048083499
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,50790,446,4997.984304932736,1748.150224215247,TMA609,0.0919225232072608,0.0129056670924467,0.0017086312401258,0.0001476533638186,0.0049291787287604,0.001594471028361,0.0013054226949084,0.0001864417435306,0.0017536907720331,0.0265629975341668,0.3983583160819694,0.0012291808597179,0.1299247804370568,0.0022731623872388,0.0015059807719175
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,28179,560,3445.4839285714284,4661.391071428571,TMA609,0.4947163703068448,0.2696642641043242,0.0004677795911336,0.0014604514404643,0.0048897285558635,0.0276001520102454,0.0012209739109275,0.0170246262786508,0.2096990122706054,0.0513872494569242,0.067671296862491,0.3969162687296959,0.2402782392065388,0.3723587943857454,0.0863849340866843
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,22646,272,3017.9411764705883,711.4669117647059,TMA609,0.6467412554927602,0.4059357336290431,0.0276405189471356,0.0011397051800053,0.0049291787287604,0.1486524905450218,0.001062010726855,0.1691823808222065,0.001572219526775,0.1730330588626163,0.1458315851780172,0.0049674237250153,0.0014822202020811,1.0962803620006438e-05,0.0030810048083499
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,43085,168,4448.0,4924.690476190476,TMA609,0.7569772069864222,0.6845363856532056,0.3469662902779239,0.2968336538616669,0.0049291787287604,0.001594471028361,0.0013054226949084,0.0014000350913238,0.0018145430507732,0.0855513394513098,0.3084822362315612,0.4157832433276918,0.0037437263629039,0.1792697228331546,0.3403058791567991
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,39856,323,4234.820433436533,2765.201238390093,TMA609,0.5809429639057215,0.6142856029230825,0.220169085479279,0.2158108564912548,0.0049291787287604,0.001594471028361,0.4646761932309318,0.0777252060319286,0.0018145430507732,0.0478333818088094,0.0452345391863917,0.001713384804115,0.0011653599978052,0.0071632262939701,0.0030810048083499
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,34156,230,3856.778260869565,1569.6652173913044,TMA609,0.6483357622219953,0.6089878151657381,0.1374886321755147,0.0002381862276877,0.0049291787287604,0.1573304530370164,0.0010381229695464,0.0600082477092712,0.0405386951290376,0.0790927358904634,0.0002074667827348,0.000526121102272,0.0008869314950627,0.0006093408070127,0.0019423917736032
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,26131,156,3295.192307692308,279.05128205128204,TMA609,0.4867439508742027,0.0008078028067887,0.0069448547129261,0.0014107406589704,0.0049291787287604,0.001467381514517,0.634660170495061,0.5240308633446467,0.5269659347183944,0.1575889523056963,0.5506999420097395,0.0009239703282458,0.579328306360582,0.5707219126098616,0.0027057643643433
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,34944,341,3908.6129032258063,2162.771260997068,TMA609,0.5546855932554178,0.6194718601355278,0.0557852679861683,0.0522900095021647,0.0049291787287604,0.060629597885235,0.0302778609858527,0.0014000350913238,0.3242404763001866,0.0416740803624576,0.0018383374717897,0.001713384804115,0.0010053644218916,0.0018538272857315,0.0023220640480754
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,51832,698,5082.9756446991405,909.7636103151864,TMA609,0.5645702428955676,0.3729432676951187,0.1461874294743238,0.1154988648135946,0.0048579649296087,0.001625715263812,0.0013054226949084,0.0013263057446576,0.0008868962827943,0.0562550421436297,0.0708685221303756,0.0413194319394784,0.0287699034498436,0.0014311273577472,0.2649548804725343
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,49944,483,4932.714285714285,4196.171842650104,TMA609,0.4107227556416313,0.2205705088857412,0.0304479460864969,0.000713852044902,0.0234928370473507,0.0022881590755204,0.0288540401771134,0.048320118897563,0.0520753758990216,0.0684461572305024,0.1296051830350706,0.1801567203421404,0.1824492982328589,0.1227070867815057,0.4023814297007388
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,16366,354,2517.322033898305,5267.166666666667,TMA609,0.1885951782872961,0.3084902222043396,0.0008543511913843,0.0014604514404643,0.004289503156779,0.0014544571143272,0.0008044513526342,0.0009137726535236,0.0870272576319006,0.0425022336061426,0.1547655432434869,0.1888852587251899,0.6835162171691439,0.52954729711804,0.2058175206447954
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,2453,721,1256.7850208044383,4881.217753120665,TMA609,0.1921311058856085,0.4046676179635127,0.0916798313826485,0.0014604514404643,0.0049291787287604,0.001594471028361,0.0063747045443338,0.0829907068200799,0.0015322241215641,0.0886027201381158,0.5984739334876416,0.3086959121512971,0.0009358064132124,0.3326008347177899,0.2819584647604213
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,35467,442,3941.712669683258,1813.945701357466,TMA609,0.3541846282018377,0.421824181977955,0.0581469600783611,0.0062009426504015,0.0049291787287604,0.0014599056369175,0.00113958182581,0.0014000350913238,0.0012136637593972,0.0904805587648074,0.2698579257460062,0.0014832259087878,0.0010436658326366,0.001619113943629,0.0002160920958518
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,12773,110,2252.7,2624.4,TMA609,0.5433550310990365,0.4543158475371691,0.2814741543137765,0.0014604514404643,0.0049291787287604,0.001594471028361,0.0013054226949084,0.0142582016933345,0.0018145430507732,0.363911683982076,0.0009966963357596,0.0004315896925221,0.0044394424983696,0.0037137048314998,0.0030810048083499
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,36087,284,3984.457746478873,2376.1338028169016,TMA609,0.6918559303447909,0.7268312854854588,0.2555864797380429,0.4765914439673477,0.0049291787287604,0.001594471028361,0.0009973616935626,0.1232418667318786,0.0115419696883427,0.0054530577994642,0.0012324735365291,0.00153114035594,0.0016417938914439,0.0,0.0013669426574961
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,8000,548,1870.8740875912408,3472.614963503649,TMA609,0.3272907527633576,0.4329799651939301,0.1387565381002587,0.0014604514404643,0.0049291787287604,0.0571621750679765,0.0010810471993668,0.0071816979743609,0.0018145430507732,0.0635734985252767,0.0053220762876198,0.0007851752748017,0.0012205677014458,0.0004353111743043,0.0026537233948656
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,4855,310,1588.3709677419354,427.283870967742,TMA609,0.2352915845391894,0.4690655419651118,0.0003072805456757,0.0014604514404643,0.0046441188040277,0.0013962110560712,0.0010155715027452,0.001279820841686,0.0014643456138859,0.0001250595091062,0.0014651329742472,0.001408251114121,0.0016417938914439,0.0029818337262036,0.0030511895957165
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,11456,345,2148.5420289855074,2326.289855072464,TMA609,0.6939150091817647,0.7090083406055465,0.1488308837250314,0.0003814886562757,0.0049291787287604,0.3204902673749629,0.0013054226949084,0.001117128052893,0.0017752095699543,0.0719403378334919,0.0092683764190697,0.0004304139277917,0.0008869314950627,0.0112421038628948,0.0013485156196731
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,44713,226,4556.070796460177,1551.6814159292037,TMA609,0.6010024194521952,0.0005848499459299,0.001116947465535,0.0014604514404643,0.0049291787287604,0.1780892709829392,0.0013054226949084,0.0008346724964214,0.0015400524833233,0.0335241783963869,0.0006200875373295,7.074985260215792e-05,0.4412329240716676,0.1048292531197714,0.0106044061383898
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,52256,488,5122.2151639344265,1821.233606557377,TMA609,0.5530087170588658,0.3124752129126295,0.1376335594495412,0.163305543761251,0.0049291787287604,0.0011922614692639,0.0013054226949084,0.0699961626315578,0.0015007137100303,0.0211624083977825,0.0935086553484902,0.0017280137332935,0.0016417938914439,0.0026824366737989,0.0005745407210134
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,46597,310,4685.574193548388,2276.3,TMA609,0.6159307979728431,0.6976999970897583,0.0540990371229065,0.4489095013891414,0.0046797513711662,0.0014601660868903,0.0011910081441134,0.0013198923438365,0.0016206844519315,0.0001333179208767,0.0015041689449599,0.0206728965397505,0.0015590590630547,0.0024335743886329,0.0230767570822983
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,37877,142,4102.549295774648,4049.760563380282,TMA609,0.6262629443261697,0.1537725312171487,0.0302745442504798,0.0014604514404643,0.0049291787287604,0.5839993596676746,0.0013054226949084,0.0014000350913238,0.0018145430507732,0.0259443416321213,0.0001103869551761,0.4362971607927414,0.0016417938914439,0.1784587318783053,0.0152472741222898
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,52425,417,5131.592326139089,4233.414868105516,TMA609,0.5916518089793451,0.3703192702357829,0.1654566603860007,0.0357287595510719,0.0049291787287604,0.0014898736715836,0.0158479586856215,0.0,0.0018145430507732,0.1566913756099216,0.4649256149451881,0.2465613756951096,0.0011308201516094,0.1770878269453143,0.2534126329220942
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,15183,247,2428.753036437247,2324.068825910931,TMA609,0.5474319555523881,0.5307130508317427,0.3679199025234041,0.0014604514404643,0.0049291787287604,0.043362654789139,0.0011331058444838,0.2181248388995108,0.0929201863976526,0.2161976382803189,0.0129507647806335,0.0018651223370387,0.0006513280903246,0.0029818337262036,0.0030810048083499
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,15208,390,2431.128205128205,5391.510256410256,TMA609,0.0004898026425901,0.0,0.0021921016961443,0.0014604514404643,0.0049291787287604,0.001594471028361,0.0013054226949084,0.0014000350913238,0.0018145430507732,0.0102481787493581,0.3339313501043859,0.1704928215941573,0.3373128707588669,0.3484678533860738,0.1382229201462641
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,47345,457,4739.10284463895,4292.614879649891,TMA609,0.6445882763980565,0.6201646143122296,0.0944744356819785,0.3642301617516829,0.0049291787287604,0.0113320294750855,0.0655749624639125,0.000732127762392,0.0017848492923375,0.0961522962417899,0.1549682978813555,0.3009149877366959,0.0052762401444293,0.2198733876794593,0.2988954219897919
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,52830,383,5168.117493472585,3527.2402088772847,TMA609,0.686092793616332,0.1911128688382557,0.1263717586417484,0.0014604514404643,0.0049291787287604,0.4871291142378334,0.0013054226949084,0.0014000350913238,0.0018145430507732,0.0436191868841796,0.1581081410970117,0.2578003672594816,0.0001066976035517,0.5424830443467641,0.1644275250455061
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,25952,424,3286.0117924528304,1240.4787735849056,TMA609,0.0004898026425901,0.0008357644862999,7.301538430644651e-05,0.0014604514404643,0.0049291787287604,0.001594471028361,0.0010210044431423,0.4150721620905835,0.0017596775946811,0.0427784093135974,0.0253084075333018,0.0014018963770744,0.0016417938914439,0.0022996842035499,0.5280520055633018
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,28430,105,3463.6285714285714,3303.3142857142857,TMA609,0.6499320251575109,0.6278315606539401,0.0700376264052536,0.0217975053729562,0.0049291787287604,0.012631704813184,0.0013054226949084,0.0006225833246646,0.0018145430507732,0.0347280562238289,0.0,0.001713384804115,0.0016417938914439,0.0012211485600637,0.0014378206722762
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,5009,290,1606.8896551724138,544.3896551724138,TMA609,0.4251843424683976,0.4909169931246001,2.463542973621823e-05,0.0014604514404643,0.0049291787287604,0.001594471028361,0.0013054226949084,0.0014000350913238,0.0018145430507732,4.219060829648425e-05,0.000482035667543,0.0017072305614152,0.0016417938914439,0.0029818337262036,0.0030810048083499
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,41323,377,4331.6551724137935,389.59681697612734,TMA609,0.4946425685865951,0.0952989286672125,0.0091697320781167,0.0014398814769291,0.0049291787287604,0.0254619482440813,0.0013054226949084,0.0010422904048638,0.0836122732115132,0.2437329252615684,0.7484618593251464,0.0010742805716086,0.140651338880358,7.909502877873932e-06,0.0030646604866172
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,20410,896,2840.491071428572,1742.821428571429,TMA609,0.0922201812194973,0.0008244050603165,6.910384597245255e-05,0.0014604514404643,0.0047319275912167,0.0387974222550096,0.00716801996712,0.0020139983501319,0.0316738687174809,0.0942420192393921,0.2839373370455635,0.001713384804115,0.4214425044088998,0.0336159063304369,0.0030810048083499
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,46730,216,4697.523148148148,2227.472222222222,TMA609,0.6617027143997065,0.7138167742455086,0.0499360129030193,0.7372984808309857,0.0049291787287604,0.001851471766704,0.0013054226949084,0.0009563837116842,0.0018145430507732,0.0185698316632823,0.0001917957325106,0.0057612855678093,0.0156912685062768,0.0023882419674177,0.0020397580676068
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,19439,617,2756.4943273906,2924.5024311183142,TMA609,0.3150436067447594,0.3528225026097058,0.0265698692180262,0.0011525166361478,0.0042578188502691,0.0273383517782822,0.1724478932332877,0.447885429922117,0.1758833030514381,0.2841949110200566,0.0005884108741849,0.0005997093209231,0.2555732276002578,0.0029818337262036,0.4344697881009124
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,27253,327,3377.189602446483,2271.1559633027523,TMA609,0.0045237522205512,0.0001376499223663,0.001099675535899,0.0014130209727445,0.0049291787287604,0.001594471028361,0.0013054226949084,0.0014000350913238,0.0006406980338392,0.0354986487051644,0.0480438422258986,0.001713384804115,0.1585943351231902,0.0029818337262036,0.0024026338560144
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,47578,396,4755.482323232323,1653.3484848484848,TMA609,0.5709476239195445,0.5017858632625057,0.1289140389405102,0.0009219119749224,0.0051941715866212,0.0403941597513612,0.0291410189286905,0.3279679040486331,0.0285205012427521,0.0010111674645557,0.0315058025274656,0.0003793073341749,0.0012531881840605,0.0022213317267046,0.0030810048083499
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,13702,445,2320.361797752809,4728.849438202247,TMA609,0.4168891901196732,0.5024508546301291,0.1249729430762809,0.0014604514404643,0.0049291787287604,0.0021469148882933,0.005810684343767,0.0013202782647959,0.0023460102161021,0.2335573501555473,0.0996552617810811,0.504837205100599,0.4690386223939246,0.0963945476030302,0.5010471671155168
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,46175,171,4657.175438596491,2835.7134502923977,TMA609,0.6352808418600566,0.62861145271553,0.2561865233818485,0.2323849962138189,0.0049291787287604,0.001594471028361,0.0011118320780507,0.4161796882711334,0.0016331549417677,0.0766646683690169,0.0016017585593695,0.0004922219929605,9.573199720354524e-05,0.0029818337262036,0.0030810048083499
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,54013,242,5277.305785123967,2448.371900826446,TMA609,0.5894767763850952,0.2876808666051652,0.0074087957298059,0.1293357789915321,0.0049291787287604,0.3287966476436922,0.0012956517761912,0.1061751127101025,0.0014140068711963,0.0010928597628606,0.0128689115422579,0.001455260938454,0.0,0.0015771868646253,0.0451780101151268
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,27838,292,3421.6335616438355,2038.907534246576,TMA609,0.6120383488818845,0.4736541349826463,0.1393887553229159,0.0014338936410789,0.0049291787287604,0.2682785664341501,0.0013054226949084,0.0095269037493718,0.0011572761401575,0.0318385830013499,0.1904166644156804,0.001713384804115,0.0016350373716902,0.0029818337262036,0.4128273747943675
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,20458,388,2845.7886597938145,4773.061855670103,TMA609,0.7540436035189253,0.6811805105036577,0.308219214878871,0.0784510352515442,0.0049291787287604,0.0015433732759742,0.0013054226949084,0.0014000350913238,0.0018145430507732,0.0563449991757385,0.2025521777227187,0.3678886238341148,0.0014536553387827,0.1270090573332425,0.2353261654853832
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,46273,338,4664.745562130178,1242.6745562130177,TMA609,0.6847476017378479,0.2063852465844105,0.0012822996117689,0.0007319864374921,0.0049291787287604,0.4806585001208953,0.0013054226949084,0.0014000350913238,0.001401587767745,0.0116395669550157,0.0183076456303703,4.476780182214753e-05,0.0016417938914439,0.1780342547246299,0.0030810048083499
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,25706,584,3264.9366438356165,2911.3373287671234,TMA609,0.0002139764330188,0.0008158465829637,0.0012518735055522,0.0014604514404643,0.0049291787287604,0.001594471028361,0.2784175185962018,0.3880060752754126,0.0986608866969552,0.0108308813255332,0.0016017585593695,0.001713384804115,0.0016417938914439,0.0029818337262036,0.8790686790032922
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,41556,113,4346.716814159292,3549.29203539823,TMA609,0.6178034575972685,0.3234676608093451,0.0559102373428982,0.0011344697551911,0.0049291787287604,0.5369803636753451,0.0013054226949084,0.0014000350913238,0.0018145430507732,0.0366106917491658,0.0339061962957507,0.4146618499797389,0.0015195782698742,0.4001152770189584,0.0437264982349732
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,1967,534,1090.3220973782772,2622.007490636704,TMA609,0.0004898026425901,0.0008357644862999,0.0023813858582711,0.0014604514404643,0.0049291787287604,0.001594471028361,0.0013054226949084,0.0014000350913238,0.0018145430507732,0.0058389305437143,0.1192261563434611,0.001713384804115,0.0013314472568807,0.0029818337262036,0.0030810048083499
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,33994,270,3845.251851851852,3233.729629629629,TMA609,0.6457353383375027,0.6994056582142775,0.1827038436623206,0.2183000089530561,0.0049291787287604,0.001594471028361,0.0013054226949084,0.0014000350913238,0.0018145430507732,0.0233823964709431,0.0,0.0008143911311757,0.0016417938914439,0.1410890739970504,0.0030695940512949
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,49912,322,4929.903726708075,3869.776397515528,TMA609,0.6908040996654602,0.3515824133037528,0.1398348650222854,0.0014604514404643,0.0049291787287604,0.5548563633491156,0.0013054226949084,0.0014000350913238,0.0018145430507732,0.0571855094348044,0.1286317226250057,0.2992921002300863,0.0002693032782188,0.392893483997462,0.034205226105644
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,48498,395,4823.486075949367,2829.8379746835444,TMA609,0.7274242196026565,0.6528282594619264,0.2581466860274489,0.5325306361922985,0.0049291787287604,0.0171074090340464,0.0011677389602683,0.0535854578631341,0.0015789678138065,0.0395834266177699,0.0399494027714098,0.0010130359421992,0.0003831003682749,0.0029818337262036,0.078142373587558
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,32835,252,3769.34126984127,1832.690476190476,TMA609,0.0029322877741742,3.9505601257387135e-05,0.0001228512780666,0.0014604514404643,0.0049291787287604,0.001594471028361,0.0011365248410379,0.1528936156136606,0.0457885865975084,0.016274066677056,0.0016017585593695,0.0016496443335235,0.0608124228661771,0.0414258946665366,0.0013449008889583
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,37283,544,4063.084558823529,331.6415441176471,TMA609,0.453107198169581,0.4261096056208723,0.0410674032948559,0.0014604514404643,0.0049291787287604,0.0984221584734955,0.0012923828282372,0.0081301804755436,0.2183717918688242,0.0534103376404017,0.1456271290264074,0.0007028898112885,0.2534590205487519,0.0019458840646996,0.0030810048083499
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,40734,264,4291.333333333333,3130.2272727272725,TMA609,0.4950348624333369,0.3106302874741228,0.0506793759016173,0.0014310769027028,0.0049291787287604,0.0013616655729288,0.0013054226949084,0.0014000350913238,0.0018145430507732,0.0460647982833026,0.0086504628685762,0.0016119794080456,0.7400116427493992,0.0023606328040694,0.0030810048083499
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,10119,317,2040.7350157728704,3288.2208201892745,TMA609,0.6469622819028589,0.5597342876292699,0.1837061656375054,0.0196023075880416,0.0049291787287604,0.482075511863726,0.0013054226949084,0.0014000350913238,0.0018145430507732,0.102890698202539,0.007580583109078,4.12030309975156e-05,0.1030414242295319,0.0021352733736987,0.0030810048083499
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,12131,236,2202.7033898305085,4380.902542372882,TMA609,0.4569494150178699,0.6191125634874565,0.1443409287247224,0.0014604514404643,0.0048589707748526,0.001594471028361,0.0013054226949084,0.0462746510167311,0.0016666849597428,0.0877328144775323,0.0111418830939465,0.1683122775823088,0.0016417938914439,0.0673369232809223,0.986499228124314
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,12828,459,2256.244008714597,4863.714596949891,TMA609,0.382295977819627,0.4881045336587045,0.1238629298149514,0.0014604514404643,0.0049291787287604,0.001594471028361,0.0013054226949084,0.020326253059639,0.0127909891890006,0.0723758840751864,0.1650356925009203,0.3144093325402322,0.0014268795541265,0.1950196206002428,0.2018748637250856
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,31155,169,3655.420118343195,1400.6508875739646,TMA609,0.4004983758702544,0.60604883245403,0.1594469903540121,0.0009327466151001,0.0049291787287604,0.0015592770871382,0.0489317232706812,0.3555810183143327,0.2161626715642918,0.0663519139152106,0.0016017585593695,0.0015972185772763,0.0420759575270236,0.0003175969027114,0.0030627746027939
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,20186,238,2822.9033613445376,4651.117647058823,TMA609,0.6784213002083385,0.6591559946900895,0.36071871959939,0.0014523055646008,0.0049291787287604,0.001594471028361,0.0935963431440369,0.2097373779445139,0.0016923634715763,0.0414326907184396,0.109231235832001,0.1757338840879379,0.471428203417483,0.0298823874531412,0.2103236208422727
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,30664,613,3618.593800978793,5213.456769983687,TMA609,0.6180324729894261,0.4714987228824581,0.0402795944163496,0.1018290224499018,0.0049291787287604,0.010105863261239,0.1420552049290372,0.2682071042455199,0.0084564369456915,0.1622224145158468,0.201525872016108,0.3458694182923294,0.0016160463587011,0.2888272412317087,0.6657261416495345
RCC-TMA609(reg_4x5)-dst=reg019-src=reg005,33332,513,3802.633528265107,1622.3294346978555,TMA609,0.5374043770321656,0.0,0.0001439067579369,0.0014188804445016,0.0047353881433169,0.000875625854619,0.1123245358971982,0.2618586897246086,0.262940766997894,0.0288377247554099,0.0005009210510344,0.0013933135988212,0.3776279840648959,0.0718164692268215,0.0678200491805052
