clustering_id,method,unit_ids,cluster_ids,annotation,tag
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c287,5,T,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c289,2,,T_M
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c290,2,,T_M
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c292,3,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c295,5,T,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c296,8,,T_Other
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c297,4,M,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c299,4,M,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c300,3,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c301,3,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c303,8,,T_Other
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c304,9,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c305,5,T,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c306,9,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c308,10,,T_M
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c310,3,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c311,3,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c312,0,Toss,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c313,10,,T_M
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c317,5,T,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c318,2,,T_M
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c319,5,T,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c320,3,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c322,2,,T_M
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c323,2,,T_M
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c324,1,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c325,1,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c326,3,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c331,3,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c333,6,Endothelial,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c337,7,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c338,10,,T_M
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c339,10,,T_M
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c343,9,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c344,10,,T_M
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c345,1,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c346,2,,T_M
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c348,5,T,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c349,3,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c350,6,Endothelial,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c351,6,Endothelial,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c352,0,Toss,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c353,1,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c357,2,,T_M
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c358,2,,T_M
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c359,3,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c361,9,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c362,4,M,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c365,0,Toss,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c368,9,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c369,1,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c371,5,T,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c373,5,T,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c374,6,Endothelial,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c375,10,,T_M
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c376,8,,T_Other
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c377,7,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c380,3,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c382,2,,T_M
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c383,5,T,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c385,1,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c387,0,Toss,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c389,9,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c390,1,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c391,5,T,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c392,8,,T_Other
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c394,3,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c397,2,,T_M
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c400,6,Endothelial,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c401,7,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c402,8,,T_Other
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c403,7,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c404,6,Endothelial,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c408,1,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c410,5,T,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c414,4,M,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c415,6,Endothelial,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c416,5,T,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c417,6,Endothelial,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c418,8,,T_Other
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c419,8,,T_Other
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c420,3,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c421,5,T,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c423,10,,T_M
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c427,5,T,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c428,0,Toss,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c429,5,T,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c430,6,Endothelial,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c431,2,,T_M
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c432,6,Endothelial,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c435,1,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c436,8,,T_Other
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c437,7,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c438,5,T,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c439,8,,T_Other
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c440,4,M,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c443,3,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c444,1,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c447,7,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c449,3,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c452,1,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c454,8,,T_Other
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c455,8,,T_Other
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c462,1,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c464,5,T,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c465,5,T,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c466,5,T,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c467,2,,T_M
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c468,2,,T_M
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c469,3,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c470,8,,T_Other
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c471,0,Toss,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c472,3,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c475,0,Toss,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c476,7,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c477,4,M,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c478,3,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c479,9,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c480,7,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c482,1,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c483,5,T,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c484,3,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c485,8,,T_Other
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c486,0,Toss,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c487,3,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c488,1,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c490,0,Toss,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c492,8,,T_Other
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c497,5,T,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c498,3,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c500,8,,T_Other
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c502,7,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c503,4,M,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c505,5,T,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c506,0,Toss,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c507,4,M,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c508,0,Toss,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c509,0,Toss,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c512,5,T,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c513,3,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c514,1,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c518,8,,T_Other
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c519,1,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c520,1,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c522,0,Toss,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c524,5,T,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c525,0,Toss,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c527,0,Toss,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c528,5,T,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c529,4,M,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c530,2,,T_M
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c531,5,T,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c533,0,Toss,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c534,1,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c535,0,Toss,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c536,5,T,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c537,3,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c538,4,M,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c541,10,,T_M
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c542,1,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c543,4,M,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c544,2,,T_M
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c545,5,T,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c546,0,Toss,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c549,5,T,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c551,4,M,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c552,5,T,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c553,5,T,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c554,5,T,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c555,0,Toss,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c556,4,M,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c557,1,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c558,0,Toss,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c559,0,Toss,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c562,2,,T_M
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c563,7,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c564,0,Toss,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c565,8,,T_Other
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c566,3,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c567,2,,T_M
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c569,1,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c570,0,Toss,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c571,10,,T_M
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c576,6,Endothelial,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c577,1,Muscle-like,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c579,6,Endothelial,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c580,8,,T_Other
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c582,5,T,
cfc1f61d-77d5-48f0-9938-3d873c2669fc,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c584,4,M,
