clustering_id,method,unit_ids,cluster_ids,annotation
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c290,0,CD8T
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c308,1,Neutrophil
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c313,1,Neutrophil
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c318,0,CD8T
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c322,2,CD8T
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c323,0,CD8T
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c338,1,Neutrophil
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c339,3,CD4T
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c344,1,Neutrophil
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c346,0,CD8T
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c357,1,Neutrophil
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c358,0,CD8T
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c375,1,Neutrophil
57dea970-8517-4ccb-a342-67bc006d4e46,phenograph,RCC-TMA609(reg_4x5)-dst=reg019-src=reg005_c382,0,CD8T
